Date,ABBOTINDIA.NS,ADANIENT.NS,APLAPOLLO.NS,BAJAJ-AUTO.NS,BALKRISIND.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,INFY.NS
2023-02-20,19534.666015625,1619.1766357421875,1257.7900390625,3757.381103515625,2032.660400390625,1036.5419921875,1599.9044189453125,2439.392578125,1512.2972412109375
2023-02-21,19501.755859375,1568.897216796875,1266.33154296875,3693.182861328125,2028.165771484375,1026.786865234375,1605.90283203125,2443.957763671875,1499.9990234375
2023-02-22,19683.87890625,1402.88037109375,1262.060791015625,3696.647705078125,2027.8199462890625,1015.0809326171875,1574.399169921875,2422.4921875,1483.190185546875
2023-02-23,19949.982421875,1380.71142578125,1253.6185302734375,3688.177734375,2035.1796875,1016.7066040039062,1563.71923828125,2419.189208984375,1472.6488037109375
2023-02-24,19623.90234375,1313.8055419921875,1214.3870849609375,3705.55078125,2023.6708984375,1017.1713256835938,1549.7718505859375,2412.92431640625,1472.6011962890625
2023-02-27,20040.390625,1191.8267822265625,1232.16552734375,3503.3310546875,2019.077392578125,1007.0445556640625,1553.62451171875,2397.3349609375,1433.3326416015625
2023-02-28,19678.37890625,1361.937744140625,1181.16455078125,3523.880126953125,1989.934814453125,1001.14501953125,1560.1591796875,2390.05029296875,1412.6773681640625
2023-03-01,19921.845703125,1562.10693359375,1251.88037109375,3591.687744140625,2026.1407470703125,1022.9779663085938,1558.6474609375,2395.489501953125,1420.74951171875
2023-03-02,19565.724609375,1604.99658203125,1237.2803955078125,3575.90283203125,2029.9439697265625,1027.483642578125,1545.3826904296875,2384.902587890625,1398.052490234375
2023-03-03,19631.05859375,1876.8648681640625,1219.154541015625,3592.02490234375,2024.362548828125,1039.6077880859375,1576.057373046875,2400.103271484375,1404.842529296875
2023-03-06,20033.76953125,1980.119873046875,1238.3233642578125,3583.41064453125,2033.1549072265625,1046.761474609375,1587.1763916015625,2413.55615234375,1431.5755615234375
2023-03-08,20072.5703125,2036.7904052734375,1191.990478515625,3668.254150390625,2022.0408935546875,1041.1407470703125,1590.34619140625,2413.798828125,1417.568115234375
2023-03-09,20135.615234375,1950.41162109375,1202.46875,3670.4677734375,1958.6192626953125,1037.4246826171875,1590.492431640625,2390.77880859375,1405.88720703125
2023-03-10,20013.419921875,1893.5413818359375,1190.997314453125,3678.552734375,2001.09814453125,1037.0994873046875,1549.479248046875,2394.712646484375,1397.482666015625
2023-03-13,19730.033203125,1871.77197265625,1178.6815185546875,3636.732421875,1950.271484375,1020.6553344726562,1529.8748779296875,2384.65966796875,1362.8673095703125
2023-03-14,19793.7109375,1735.762939453125,1185.4849853515625,3612.140625,1939.849365234375,1007.1376953125,1525.7783203125,2372.37255859375,1348.52734375
2023-03-15,19831.197265625,1836.421630859375,1190.4014892578125,3590.099853515625,1937.7255859375,1003.0498046875,1503.882080078125,2337.065673828125,1348.195068359375
2023-03-16,20158.8359375,1841.2149658203125,1175.3046875,3657.666748046875,1956.1492919921875,996.314208984375,1513.635498046875,2388.787841796875,1333.4276123046875
2023-03-17,20377.232421875,1873.9189453125,1236.436279296875,3671.334228515625,1938.7628173828125,1029.806396484375,1533.873779296875,2377.18017578125,1349.19189453125
2023-03-20,20765.724609375,1802.41943359375,1200.92919921875,3662.286865234375,1948.690673828125,1013.4551391601562,1523.2425537109375,2439.14990234375,1333.000244140625
2023-03-21,20727.3125,1821.6923828125,1190.649658203125,3759.209716796875,1941.7264404296875,1006.998291015625,1540.506103515625,2391.944580078125,1320.7020263671875
2023-03-22,20925.74609375,1812.8548583984375,1181.412841796875,3776.775390625,1968.547119140625,1004.721923828125,1536.9461669921875,2405.300048828125,1319.324951171875
2023-03-23,20973.017578125,1791.4847412109375,1235.393310546875,3718.063232421875,1954.91455078125,990.2752685546875,1524.6080322265625,2413.798828125,1305.364990234375
2023-03-24,20572.546875,1738.2095947265625,1200.7305908203125,3684.32763671875,1943.801025390625,977.1292114257812,1522.169677734375,2409.6220703125,1311.1578369140625
2023-03-27,20862.556640625,1720.63427734375,1181.9591064453125,3664.7412109375,1913.077880859375,976.8968505859375,1528.8018798828125,2427.300048828125,1319.0400390625
2023-03-28,21026.42578125,1598.60546875,1194.57275390625,3649.389404296875,1942.961181640625,967.23486328125,1541.237548828125,2411.56494140625,1308.2613525390625
2023-03-29,21196.81640625,1737.9599609375,1191.8912353515625,3733.800048828125,1940.93603515625,991.7617797851562,1548.6502685546875,2458.236328125,1313.911865234375
2023-03-31,21483.853515625,1747.9957275390625,1197.155029296875,3739.045654296875,1927.7972412109375,1008.25244140625,1569.864013671875,2486.89013671875,1356.0771484375
2023-04-03,21670.017578125,1715.0419921875,1171.8284912109375,3843.957275390625,1920.239990234375,1020.2371215820312,1570.8392333984375,2463.335693359375,1339.8377685546875
2023-04-05,22244.43359375,1695.619384765625,1181.7603759765625,3872.254638671875,1936.441162109375,1032.3614501953125,1612.97412109375,2508.64697265625,1351.8985595703125
2023-04-06,22278.46484375,1751.5908203125,1189.954345703125,3882.312744140625,1945.8753662109375,1014.3841552734375,1625.263427734375,2491.649169921875,1350.3316650390625
2023-04-10,22230.462890625,1794.730224609375,1178.880126953125,3909.2626953125,1966.571533203125,1024.8359375,1617.55810546875,2459.498779296875,1355.7447509765625
2023-04-11,22179.052734375,1800.6220703125,1184.938720703125,4020.71923828125,1965.2872314453125,1009.8782348632812,1622.2886962890625,2474.6513671875,1335.3743896484375
2023-04-12,22047.072265625,1844.6600341796875,1193.0830078125,4125.24609375,2024.7083740234375,1016.8460083007812,1643.3560791015625,2456.390625,1356.4095458984375
2023-04-13,21901.41015625,1868.1270751953125,1181.8597412109375,4127.5078125,2044.6632080078125,995.8031616210938,1650.7198486328125,2463.4326171875,1319.2774658203125
2023-04-17,21944.69140625,1876.1158447265625,1182.1080322265625,4094.782958984375,2058.296142578125,968.2567749023438,1625.55615234375,2478.6337890625,1194.9661865234375
2023-04-18,21937.146484375,1848.3548583984375,1219.8497314453125,4051.37451171875,2099.638427734375,988.3707885742188,1618.679931640625,2468.1435546875,1195.9632568359375
2023-04-19,22135.142578125,1851.250732421875,1221.7864990234375,4105.80322265625,1999.369140625,965.0050048828125,1624.62939453125,2458.96484375,1170.1796875
2023-04-20,21983.248046875,1840.316162109375,1216.770751953125,4152.53271484375,2017.05224609375,963.8901977539062,1630.6766357421875,2421.083984375,1161.82275390625
2023-04-21,21843.96484375,1800.47216796875,1221.6871337890625,4146.70947265625,2010.8778076171875,974.52783203125,1633.3099365234375,2426.280029296875,1165.573974609375
2023-04-24,21952.626953125,1799.423583984375,1212.400634765625,4169.6171875,2026.585205078125,979.2660522460938,1646.5260009765625,2428.028564453125,1164.5767822265625
2023-04-25,21714.611328125,1842.0137939453125,1210.71240234375,4179.6748046875,2015.5208740234375,978.7085571289062,1623.11767578125,2418.9951171875,1163.2471923828125
2023-04-26,21723.23046875,1845.309326171875,1200.1346435546875,4137.75830078125,2036.9578857421875,989.9501953125,1630.5791015625,2438.761474609375,1165.7637939453125
2023-04-27,21564.1796875,1850.4521484375,1193.0830078125,4242.86279296875,2058.83935546875,995.2456665039062,1639.55224609375,2398.11181640625,1183.5225830078125
2023-04-28,21710.134765625,1922.2510986328125,1186.9251708984375,4265.7216796875,2058.987548828125,1005.498046875,1645.989501953125,2386.796630859375,1189.6954345703125
2023-05-02,21790.55859375,1917.158203125,1191.5435791015625,4329.29443359375,2087.38916015625,1008.7581787109375,1645.6480712890625,2381.357177734375,1213.1522216796875
2023-05-03,21973.0234375,1836.421630859375,1183.7965087890625,4281.02587890625,2069.50830078125,1000.6316528320312,1651.402587890625,2414.673095703125,1205.2701416015625
2023-05-04,21990.744140625,1908.5703125,1195.7149658203125,4290.50634765625,2104.43017578125,1008.0496215820312,1685.1983642578125,2434.82763671875,1209.4486083984375
2023-05-05,22054.375,1917.607666015625,1181.6611328125,4295.70361328125,2113.271728515625,997.4190063476562,1585.5670166015625,2429.0,1195.7257080078125
2023-05-08,21879.501953125,1884.853759765625,1178.880126953125,4378.6220703125,2148.83544921875,1016.5067138671875,1603.9034423828125,2444.103515625,1201.898681640625
2023-05-09,21351.873046875,1893.4415283203125,1175.354248046875,4358.98779296875,2131.5966796875,1019.57763671875,1603.9521484375,2443.617919921875,1206.741943359375
2023-05-10,20827.74609375,1889.497314453125,1173.9141845703125,4385.0712890625,2173.433349609375,1018.9159545898438,1611.36474609375,2450.320068359375,1199.6669921875
2023-05-11,20677.216796875,1981.867431640625,1173.516845703125,4377.32275390625,2192.74609375,1028.176513671875,1612.4376220703125,2518.02001953125,1192.8768310546875
2023-05-12,20670.40234375,1961.9454345703125,1171.7291259765625,4368.66064453125,2167.60498046875,1035.1689453125,1626.677734375,2548.130615234375,1182.5255126953125
2023-05-15,20669.0390625,1913.36376953125,1144.217529296875,4393.34814453125,2178.17529296875,1039.184814453125,1634.48046875,2585.865966796875,1195.0135498046875
2023-05-16,20636.126953125,1886.50146484375,1145.210693359375,4368.13134765625,2195.90771484375,1030.63330078125,1625.1085205078125,2599.124267578125,1200.6641845703125
2023-05-17,20656.869140625,1896.8369140625,1145.011962890625,4359.46875,2177.681396484375,1015.3726196289062,1616.3775634765625,2585.38037109375,1184.1400146484375
2023-05-18,20418.369140625,1887.35009765625,1106.873046875,4349.169921875,2163.50537109375,1020.4279174804688,1622.83935546875,2552.161865234375,1183.285400390625
2023-05-19,20348.166015625,1953.3076171875,1085.27099609375,4315.0498046875,2122.903076171875,1035.0272216796875,1624.7138671875,2565.66259765625,1205.03271484375
2023-05-22,20810.31640625,2322.8388671875,1095.4017333984375,4353.59765625,2263.28076171875,1058.1778564453125,1618.942626953125,2562.4091796875,1227.7296142578125
2023-05-23,20941.763671875,2630.007568359375,1145.508544921875,4329.39111328125,2379.751708984375,1046.3663330078125,1615.1444091796875,2552.89013671875,1234.6148681640625
2023-05-24,20904.666015625,2472.129150390625,1145.508544921875,4348.1591796875,2347.7939453125,1050.7127685546875,1594.0328369140625,2539.923095703125,1233.28515625
2023-05-25,21265.802734375,2533.892333984375,1139.400390625,4469.818359375,2416.10595703125,1054.5401611328125,1587.916259765625,2522.73095703125,1238.6982421875
2023-05-26,21324.755859375,2540.782958984375,1120.6785888671875,4442.82080078125,2439.271728515625,1076.4622802734375,1594.0328369140625,2576.25048828125,1251.138916015625
2023-05-29,21317.30859375,2530.497314453125,1128.0283203125,4445.27490234375,2252.859130859375,1064.1781005859375,1613.4674072265625,2574.259033203125,1248.242431640625
2023-05-30,21473.873046875,2492.949951171875,1106.6744384765625,4419.6728515625,2198.574951171875,1073.2967529296875,1614.7005615234375,2580.32958984375,1257.216796875
2023-05-31,21165.513671875,2489.854248046875,1127.5814208984375,4395.8505859375,2246.240478515625,1082.0374755859375,1589.1494140625,2591.01416015625,1251.9462890625
2023-06-01,21033.82421875,2488.656005859375,1135.080078125,4469.43359375,2259.675048828125,1079.0135498046875,1582.3917236328125,2620.4931640625,1253.085693359375
2023-06-02,21349.876953125,2441.6220703125,1127.7303466796875,4493.97705078125,2258.390625,1074.4306640625,1584.8580322265625,2638.753662109375,1250.198486328125
2023-06-05,21257.28125,2430.53759765625,1159.5625,4533.39111328125,2251.623779296875,1075.6119384765625,1582.786376953125,2618.453857421875,1255.4918212890625
2023-06-06,21248.421875,2430.23779296875,1156.1854248046875,4548.98388671875,2269.505126953125,1066.4461669921875,1577.853759765625,2613.936767578125,1230.9498291015625
2023-06-07,21290.04296875,2436.129638671875,1169.9412841796875,4601.439453125,2272.419189453125,1066.871337890625,1586.0418701171875,2638.268310546875,1240.52587890625
2023-06-08,21075.30078125,2425.744140625,1193.0830078125,4620.59326171875,2248.561767578125,1064.69775390625,1587.0283203125,2603.009765625,1234.607177734375
2023-06-09,21217.361328125,2447.71337890625,1219.4027099609375,4565.490234375,2237.6455078125,1048.6341552734375,1588.90283203125,2560.563720703125,1218.39013671875
2023-06-12,21382.154296875,2481.31640625,1256.94580078125,4590.75537109375,2271.77685546875,1076.887451171875,1579.23486328125,2567.60546875,1243.413330078125
2023-06-13,21572.310546875,2459.097412109375,1284.9539794921875,4577.56982421875,2294.448974609375,1068.9974365234375,1581.8984375,2599.124267578125,1255.8287353515625
2023-06-14,21458.390625,2453.704833984375,1340.0269775390625,4552.78564453125,2294.794677734375,1073.2967529296875,1580.1719970703125,2621.31884765625,1251.5457763671875
2023-06-15,21841.87109375,2482.1650390625,1302.9310302734375,4544.4599609375,2301.51171875,1080.6201171875,1560.7374267578125,2612.5283203125,1238.4569091796875
2023-06-16,22113.4765625,2506.08154296875,1288.9766845703125,4467.845703125,2340.286376953125,1084.966552734375,1581.1585693359375,2637.73388671875,1243.1246337890625
2023-06-19,22485.41796875,2398.032958984375,1316.1903076171875,4424.91845703125,2318.405029296875,1074.903076171875,1582.539794921875,2627.550048828125,1245.3863525390625
2023-06-20,22391.361328125,2411.41455078125,1343.056396484375,4487.1435546875,2423.712890625,1104.2904052734375,1585.8446044921875,2620.54833984375,1254.4332275390625
2023-06-21,22081.736328125,2402.57666015625,1325.774658203125,4475.73779296875,2446.384521484375,1105.9912109375,1613.5660400390625,2621.037841796875,1250.5352783203125
2023-06-22,21960.951171875,2393.88916015625,1381.9403076171875,4439.11474609375,2433.0478515625,1099.32958984375,1621.458251953125,2599.249755859375,1233.404052734375
2023-06-23,22062.65234375,2230.41845703125,1328.108642578125,4449.22119140625,2367.996337890625,1100.983154296875,1621.359619140625,2586.764404296875,1217.4757080078125
2023-06-26,22239.712890625,2292.3818359375,1301.0439453125,4434.1103515625,2360.191650390625,1103.2037353515625,1613.5167236328125,2597.046630859375,1222.624755859375
2023-06-27,22109.873046875,2281.2470703125,1328.7047119140625,4444.841796875,2331.0498046875,1105.5660400390625,1636.2562255859375,2596.31201171875,1231.09423828125
2023-06-28,22591.353515625,2398.63232421875,1309.138427734375,4539.40673828125,2332.38330078125,1105.80224609375,1653.56982421875,2606.00634765625,1244.7607421875
2023-06-30,22802.4921875,2384.701904296875,1296.425537109375,4653.7275390625,2341.669189453125,1122.52734375,1678.4796142578125,2622.555419921875,1285.3271484375
2023-07-03,22637.501953125,2382.155517578125,1319.219482421875,4573.47998046875,2320.281494140625,1116.5272216796875,1696.6318359375,2644.980224609375,1283.5948486328125
2023-07-04,22598.0703125,2384.352294921875,1303.1793212890625,4588.11083984375,2332.4326171875,1125.031494140625,1704.9185791015625,2643.9521484375,1294.61474609375
2023-07-05,22692.3203125,2395.786376953125,1303.775146484375,4850.62744140625,2388.8408203125,1129.0003662109375,1650.7581787109375,2698.642822265625,1296.6839599609375
2023-07-06,23198.38671875,2400.731689453125,1320.063720703125,4878.0546875,2414.37744140625,1115.629638671875,1652.435302734375,2699.866943359375,1293.4117431640625
2023-07-07,22880.62890625,2378.640869140625,1308.6915283203125,4795.029296875,2360.191650390625,1093.8489990234375,1638.031982421875,2642.091552734375,1280.226318359375
2023-07-10,22852.439453125,2409.2783203125,1299.20654296875,4858.4638671875,2256.909423828125,1062.5718994140625,1634.1351318359375,2601.404052734375,1279.2158203125
2023-07-11,23069.326171875,2421.923095703125,1307.847412109375,4878.0048828125,2315.9892578125,1053.5003662109375,1626.193603515625,2628.77392578125,1297.93505859375
2023-07-12,22944.015625,2386.937255859375,1301.8385009765625,4839.12109375,2374.376220703125,1049.3900146484375,1610.95166015625,2618.149169921875,1283.2098388671875
2023-07-13,22776.59375,2361.097900390625,1338.3883056640625,4827.2177734375,2363.14404296875,1047.736572265625,1618.991943359375,2599.59228515625,1313.8153076171875
2023-07-14,22680.5390625,2375.142333984375,1322.4971923828125,4820.42333984375,2409.062255859375,1087.565185546875,1622.34619140625,2621.33154296875,1372.379150390625
2023-07-17,22542.328125,2407.5791015625,1365.7510986328125,4794.18603515625,2394.316650390625,1090.2109375,1656.28271484375,2626.031982421875,1369.49169921875
2023-07-18,22730.9296875,2415.925537109375,1337.6435546875,4821.4150390625,2377.9384765625,1102.92041015625,1654.901611328125,2627.109130859375,1419.77880859375
2023-07-19,22850.689453125,2422.77294921875,1387.5517578125,4784.7626953125,2404.955078125,1104.66845703125,1662.399169921875,2616.141845703125,1419.5382080078125
2023-07-20,23185.21484375,2418.774658203125,1399.5198974609375,4829.44970703125,2384.420654296875,1101.5709228515625,1666.0,2647.134765625,1395.04443359375
2023-07-21,22853.751953125,2415.325927734375,1415.1131591796875,4823.498046875,2390.8037109375,1063.114013671875,1653.1751708984375,2549.94482421875,1281.57373046875
2023-07-24,22841.33203125,2417.22509765625,1425.045166015625,4843.38623046875,2349.1904296875,1060.683837890625,1655.7894287109375,2526.68798828125,1286.385986328125
2023-07-25,22659.115234375,2465.655517578125,1468.9447021484375,4809.85888671875,2360.521484375,1059.397216796875,1673.7442626953125,2514.8388671875,1284.4610595703125
2023-07-26,22618.74609375,2469.75390625,1484.1903076171875,4831.185546875,2476.355712890625,1062.6851806640625,1667.9237060546875,2529.674560546875,1298.1756591796875
2023-07-27,23368.3203125,2427.4208984375,1495.3140869140625,4811.892578125,2447.360107421875,1064.925048828125,1650.6102294921875,2516.50390625,1302.314208984375
2023-07-28,23717.376953125,2462.20703125,1528.1890869140625,4853.0576171875,2438.7998046875,1051.7723388671875,1621.359619140625,2530.94775390625,1290.139404296875
2023-07-31,23725.904296875,2491.1953125,1583.1131591796875,4891.64404296875,2515.9404296875,1064.3055419921875,1628.955810546875,2507.641845703125,1304.768310546875
2023-08-01,23602.291015625,2480.099853515625,1576.359375,4884.25439453125,2497.385009765625,1085.08251953125,1639.8570556640625,2498.14306640625,1313.9112548828125
2023-08-02,23741.775390625,2472.552978515625,1580.828857421875,4793.14501953125,2443.896484375,1077.8392333984375,1618.4000244140625,2515.622314453125,1305.8751220703125
2023-08-03,24206.169921875,2531.5791015625,1506.4378662109375,4787.39111328125,2452.802978515625,1072.6925048828125,1606.709716796875,2498.3388671875,1313.0452880859375
2023-08-04,23524.21875,2540.775390625,1517.6611328125,4674.01318359375,2456.761474609375,1090.658203125,1629.9423828125,2493.14892578125,1326.5673828125
2023-08-07,23623.533203125,2549.471923828125,1467.2562255859375,4632.45068359375,2345.726806640625,1096.8055419921875,1629.0052490234375,2515.8671875,1340.6669921875
2023-08-08,23435.845703125,2473.552490234375,1464.0283203125,4612.66162109375,2347.75537109375,1087.798828125,1627.6734619140625,2512.5869140625,1337.9722900390625
2023-08-09,23410.955078125,2506.08935546875,1517.1148681640625,4628.92919921875,2330.5361328125,1090.467529296875,1628.2652587890625,2499.22021484375,1342.014404296875
2023-08-10,23547.630859375,2551.37109375,1554.5089111328125,4599.220703125,2339.294677734375,1081.07958984375,1613.8126220703125,2484.041748046875,1336.91357421875
2023-08-11,23394.88671875,2538.476318359375,1541.29931640625,4561.97314453125,2330.819091796875,1116.4864501953125,1596.992431640625,2449.866455078125,1320.3115234375
2023-08-14,23301.240234375,2455.010009765625,1564.689208984375,4579.4814453125,2347.12548828125,1116.0576171875,1589.1988525390625,2480.516845703125,1341.1964111328125
2023-08-16,23563.845703125,2444.114501953125,1564.9375,4563.51123046875,2348.0673828125,1121.919189453125,1584.56201171875,2499.612060546875,1365.2091064453125
2023-08-17,23321.890625,2478.700439453125,1548.5,4620.2998046875,2332.751953125,1121.490234375,1575.7821044921875,2490.455810546875,1358.520263671875
2023-08-18,23066.4296875,2576.36083984375,1539.213623046875,4578.34033203125,2359.21923828125,1118.6309814453125,1569.3201904296875,2501.71728515625,1336.6248779296875
2023-08-21,23102.36328125,2638.685791015625,1524.4149169921875,4573.6787109375,2361.350830078125,1123.920654296875,1568.0870361328125,2509.551025390625,1352.601318359375
2023-08-22,23144.05859375,2696.96240234375,1551.8272705078125,4591.0869140625,2364.968994140625,1124.158935546875,1561.378662109375,2512.5380859375,1351.01318359375
2023-08-23,22900.330078125,2529.280029296875,1579.0408935546875,4623.17626953125,2359.66552734375,1127.0181884765625,1565.22607421875,2520.61669921875,1355.055419921875
2023-08-24,22834.826171875,2538.5263671875,1644.3438720703125,4592.82275390625,2361.39990234375,1116.2960205078125,1558.0245361328125,2527.667236328125,1370.117431640625
2023-08-25,22890.373046875,2494.743896484375,1683.177978515625,4547.09423828125,2354.857666015625,1099.8074951171875,1540.4642333984375,2510.33447265625,1366.7489013671875
2023-08-28,23055.439453125,2471.453369140625,1657.4542236328125,4563.3623046875,2343.507568359375,1092.6595458984375,1556.495361328125,2502.647705078125,1362.4661865234375
2023-08-29,23081.5625,2505.439697265625,1614.05126953125,4626.9453125,2342.71435546875,1103.23876953125,1568.8763427734375,2473.7109375,1364.3909912109375
2023-08-30,23030.994140625,2512.087158203125,1626.0194091796875,4637.31103515625,2349.058349609375,1115.581298828125,1557.4324951171875,2479.390625,1381.233642578125
2023-08-31,22780.51171875,2418.27490234375,1664.3072509765625,4576.6044921875,2302.9140625,1117.15380859375,1550.2801513671875,2453.049072265625,1381.522216796875
2023-09-01,22381.376953125,2449.0625,1722.88232421875,4630.814453125,2341.227294921875,1130.1634521484375,1553.4864501953125,2452.80419921875,1389.606689453125
2023-09-04,22027.09375,2469.604248046875,1738.223388671875,4599.76611328125,2363.134765625,1174.6722412109375,1563.203857421875,2449.474609375,1410.058349609375
2023-09-05,22468.71484375,2493.044677734375,1788.4305419921875,4663.69677734375,2386.876220703125,1177.5789794921875,1553.683837890625,2455.007568359375,1423.33984375
2023-09-06,22777.6015625,2495.49365234375,1783.4993896484375,4646.0400390625,2395.203125,1177.8648681640625,1574.0062255859375,2471.115966796875,1421.9443359375
2023-09-07,22701.158203125,2508.488525390625,1720.591064453125,4679.17138671875,2379.243408203125,1195.1632080078125,1589.1494140625,2455.399169921875,1411.1170654296875
2023-09-08,22674.7890625,2518.284423828125,1709.8822021484375,4721.17919921875,2381.473876953125,1202.835693359375,1601.5303955078125,2461.6171875,1414.3892822265625
2023-09-11,22657.83203125,2613.895751953125,1723.87841796875,4767.65185546875,2411.21240234375,1221.4208984375,1609.8172607421875,2483.601318359375,1420.9818115234375
2023-09-12,22571.234375,2534.677734375,1617.7860107421875,4781.7373046875,2371.362548828125,1222.2308349609375,1614.8485107421875,2446.9775390625,1444.7059326171875
2023-09-13,22676.611328125,2517.884521484375,1626.10400390625,4769.53662109375,2380.879150390625,1215.4163818359375,1621.7542724609375,2454.517822265625,1442.0592041015625
