DATE,AUTO_INDEX NAME,AUTO_OPEN,AUTO_HIGH,AUTO_LOW,AUTO_CLOSE,AUTO_CLOSE_RETURNS,BANK_INDEX NAME,BANK_OPEN,BANK_HIGH,BANK_LOW,BANK_CLOSE,BANK_CLOSE_RETURNS,FMCG_INDEX NAME,FMCG_OPEN,FMCG_HIGH,FMCG_LOW,FMCG_CLOSE,FMCG_CLOSE_RETURNS,IT_INDEX NAME,IT_OPEN,IT_HIGH,IT_LOW,IT_CLOSE,IT_CLOSE_RETURNS,METAL_INDEX NAME,METAL_OPEN,METAL_HIGH,METAL_LOW,METAL_CLOSE,METAL_CLOSE_RETURNS,PHARMA_INDEX NAME,PHARMA_OPEN,PHARMA_HIGH,PHARMA_LOW,PHARMA_CLOSE,PHARMA_CLOSE_RETURNS
2019-11-13,NIFTY AUTO,8146.55,8211.65,8135.1,8150.2,-0.0010791456176890359,NIFTY BANK,31084.75,31198.5,30488.1,30541.55,-0.018619642613574117,NIFTY FMCG,31913.9,31999.95,31525.15,31582.45,-0.006944888684862173,NIFTY IT,15307.9,15374.05,15192.3,15240.95,-0.004425611570378693,NIFTY METAL,2617.95,2637.8,2546.8,2556.65,-0.020690726991894906,NIFTY PHARMA,7795.3,7853.0,7642.0,7787.051925,0.0
2019-11-14,NIFTY AUTO,8155.95,8205.05,8125.0,8190.9,0.004981315108418217,NIFTY BANK,30615.8,30789.2,30338.35,30749.95,0.00680031662167934,NIFTY FMCG,31587.0,31602.35,31347.65,31439.45,-0.004538112796260424,NIFTY IT,15292.9,15410.3,15217.3,15388.75,0.009650838705987165,NIFTY METAL,2560.2,2562.1,2499.5,2506.6,-0.01977055458969823,NIFTY PHARMA,7634.4,7655.6,7553.05,7787.051925,0.0
2019-11-15,NIFTY AUTO,8259.75,8297.15,8130.2,8153.9,-0.0045274415350818695,NIFTY BANK,30912.4,31165.45,30860.7,31008.4,0.008369767287008804,NIFTY FMCG,31447.15,31624.2,31235.3,31289.7,-0.004774503862193817,NIFTY IT,15425.05,15471.15,15287.1,15310.6,-0.005091324006157567,NIFTY METAL,2512.65,2529.05,2491.0,2498.8,-0.003116636558006956,NIFTY PHARMA,7620.45,7769.3,7554.5,7787.051925,0.0
2019-11-18,NIFTY AUTO,8179.15,8188.85,8105.75,8119.0,-0.0042893465220010946,NIFTY BANK,31036.8,31203.55,30901.85,30992.1,-0.0005258022233865263,NIFTY FMCG,31342.95,31422.35,31076.65,31165.25,-0.003985277859131784,NIFTY IT,15326.8,15373.85,15251.0,15295.25,-0.001003076293391583,NIFTY METAL,2511.35,2550.3,2495.6,2539.65,0.016215659622935624,NIFTY PHARMA,7757.95,7881.05,7750.95,7816.55,0.0037809360021527736
2019-11-19,NIFTY AUTO,8150.9,8152.8,8052.05,8063.95,-0.006803482967344553,NIFTY BANK,31045.15,31298.05,30974.3,31236.25,0.007846946055439355,NIFTY FMCG,31241.1,31248.6,30924.75,30972.95,-0.006189449128099189,NIFTY IT,15318.65,15371.8,15256.85,15304.85,0.0006274489504906073,NIFTY METAL,2547.1,2549.25,2512.45,2517.95,-0.008581197864599982,NIFTY PHARMA,7839.65,7881.9,7823.75,7851.45,0.004454947373038202
2019-11-20,NIFTY AUTO,8088.05,8132.6,8039.8,8083.8,0.0024585480947552927,NIFTY BANK,31292.35,31471.65,31205.55,31353.85,0.003757787202302603,NIFTY FMCG,31009.3,31210.9,30786.3,31089.35,0.0037510738881526974,NIFTY IT,15349.05,15349.05,15235.0,15318.5,0.0008914766610450103,NIFTY METAL,2520.1,2549.85,2509.75,2524.9,0.0027563795870561773,NIFTY PHARMA,7866.0,8187.1,7843.65,8107.6,0.03210366526897429
2019-11-21,NIFTY AUTO,8082.4,8121.05,7998.75,8004.65,-0.00983943618823523,NIFTY BANK,31413.25,31463.15,31243.0,31349.95,-0.00012439437498294292,NIFTY FMCG,31128.75,31128.75,30839.45,30893.55,-0.006317892557199457,NIFTY IT,15353.7,15435.4,15279.4,15293.95,-0.0016039229309020768,NIFTY METAL,2524.65,2524.65,2466.65,2470.45,-0.02180113770186264,NIFTY PHARMA,8107.8,8153.0,8058.45,8068.95,-0.004778531089217215
2019-11-22,NIFTY AUTO,8015.5,8047.15,7973.35,8034.95,0.0037781535752716964,NIFTY BANK,31389.6,31394.2,31055.2,31111.6,-0.00763193218604976,NIFTY FMCG,30964.15,31066.85,30745.15,30809.55,-0.0027227173964460122,NIFTY IT,15216.55,15220.05,14931.35,14995.9,-0.019680494954259317,NIFTY METAL,2472.9,2529.7,2468.0,2521.15,0.020314826353243255,NIFTY PHARMA,8076.7,8162.1,7995.05,8067.2,-0.00021690428099160853
2019-11-25,NIFTY AUTO,8045.0,8189.6,8024.1,8174.75,0.01724935888119562,NIFTY BANK,31065.1,31591.6,31049.75,31555.9,0.01417983626309457,NIFTY FMCG,30798.9,31127.85,30783.15,31085.6,0.008919982594731748,NIFTY IT,15002.2,15112.9,14950.95,15100.6,0.00695764772428561,NIFTY METAL,2535.05,2608.95,2533.3,2602.0,0.031565233456263345,NIFTY PHARMA,8072.15,8226.8,8047.8,8211.55,0.017735241786971008
2019-11-26,NIFTY AUTO,8197.35,8227.0,8085.5,8099.9,-0.009198419352780068,NIFTY BANK,31692.85,31850.35,31465.85,31718.35,0.005134801500834518,NIFTY FMCG,31137.8,31281.0,30912.1,31055.35,-0.0009735931745317114,NIFTY IT,15174.65,15212.65,14867.45,14922.15,-0.011887791860186,NIFTY METAL,2614.6,2627.9,2565.65,2580.55,-0.008277825581477575,NIFTY PHARMA,8242.8,8298.4,8132.25,8177.85,-0.0041124199170819685
2019-11-27,NIFTY AUTO,8160.6,8247.65,8157.1,8202.85,0.012629938937320458,NIFTY BANK,31832.75,31916.8,31734.5,31875.95,0.004956429196825452,NIFTY FMCG,31120.4,31256.1,31096.35,31221.95,0.005350276823710869,NIFTY IT,14957.5,15049.0,14946.55,15022.15,0.00667909229816734,NIFTY METAL,2585.15,2616.85,2583.4,2602.85,0.008604444026795395,NIFTY PHARMA,8178.25,8267.65,8165.2,8246.1,0.008311081421746445
2019-11-28,NIFTY AUTO,8213.95,8223.15,8150.2,8179.75,-0.002820067060063324,NIFTY BANK,31981.7,32157.05,31905.9,32122.95,0.007718920993630435,NIFTY FMCG,31277.6,31290.3,31101.1,31263.4,0.0013267111756561335,NIFTY IT,15069.15,15136.2,15042.65,15121.75,0.006608326225905185,NIFTY METAL,2604.0,2662.8,2597.9,2656.85,0.02053421200032202,NIFTY PHARMA,8247.1,8288.55,8216.75,8273.65,0.0033354046569671423
2019-11-29,NIFTY AUTO,8172.8,8182.45,8066.95,8086.0,-0.011527416581850247,NIFTY BANK,32074.15,32086.95,31770.8,31946.1,-0.005520620304444126,NIFTY FMCG,31243.25,31260.6,30892.1,30975.5,-0.009251514838998165,NIFTY IT,15132.95,15147.25,14964.25,14998.05,-0.008213912143207318,NIFTY METAL,2644.95,2668.35,2608.45,2625.5,-0.011869856440176527,NIFTY PHARMA,8286.25,8320.25,8159.2,8189.95,-0.010167973119828774
2019-12-02,NIFTY AUTO,8070.7,8087.35,7995.15,8012.75,-0.009100148210489569,NIFTY BANK,32008.3,32024.1,31720.6,31871.45,-0.0023394829180292316,NIFTY FMCG,30977.0,31018.55,30823.05,30889.5,-0.002780249103589569,NIFTY IT,15056.85,15070.65,14819.4,14852.0,-0.009785656336643961,NIFTY METAL,2631.85,2637.1,2612.15,2632.65,0.002719589363894857,NIFTY PHARMA,8195.45,8198.95,8056.2,8128.95,-0.007476028912777311
2019-12-03,NIFTY AUTO,8021.65,8055.25,7931.75,7964.25,-0.006071246038161965,NIFTY BANK,31920.1,31936.6,31502.95,31613.35,-0.008131124994520187,NIFTY FMCG,30898.2,30983.85,30603.2,30677.5,-0.006886833462809592,NIFTY IT,14870.9,14956.45,14808.4,14920.75,0.004618325293897375,NIFTY METAL,2627.85,2629.25,2555.45,2564.2,-0.026344404323208684,NIFTY PHARMA,8167.6,8172.3,8027.05,8044.85,-0.010399628778129279
2019-12-04,NIFTY AUTO,7946.65,8043.9,7916.95,7996.55,0.004047421694884268,NIFTY BANK,31549.3,32017.75,31444.0,31979.3,0.011509318753154599,NIFTY FMCG,30629.85,30771.45,30543.1,30705.55,0.0009139331444903357,NIFTY IT,14918.5,15188.55,14896.6,15175.15,0.01690635996672561,NIFTY METAL,2536.8,2613.15,2514.0,2604.0,0.015402185209859616,NIFTY PHARMA,8032.0,8132.05,8021.8,8121.5,0.009482731027982536
2019-12-05,NIFTY AUTO,8015.3,8045.5,7928.15,7941.8,-0.0068702488464974934,NIFTY BANK,32083.8,32126.95,31628.3,31712.95,-0.008363703672923913,NIFTY FMCG,30739.6,30833.8,30665.05,30795.1,0.0029121664010806083,NIFTY IT,15164.15,15385.45,15101.8,15367.5,0.012595668223570658,NIFTY METAL,2605.7,2611.2,2535.85,2543.95,-0.02333073314964156,NIFTY PHARMA,8104.35,8115.25,8030.15,8051.85,-0.008612987485360185
2019-12-06,NIFTY AUTO,7964.2,7971.8,7781.05,7806.6,-0.0171704200629662,NIFTY BANK,31797.15,31883.7,31250.65,31341.55,-0.01178042154578776,NIFTY FMCG,30854.75,30883.5,30482.5,30536.45,-0.008434534375574386,NIFTY IT,15383.45,15390.05,15269.25,15289.6,-0.005082031089728731,NIFTY METAL,2551.05,2571.5,2516.55,2535.85,-0.0031891046360135807,NIFTY PHARMA,8091.2,8152.25,7942.0,7957.55,-0.011780715157124066
2019-12-09,NIFTY AUTO,7853.75,7950.55,7826.3,7863.3,0.007236835902783044,NIFTY BANK,31321.4,31537.65,31122.05,31316.65,-0.0007947882738652114,NIFTY FMCG,30562.0,30574.5,30298.7,30375.0,-0.005301150377849917,NIFTY IT,15309.7,15322.55,15136.25,15157.15,-0.008700490891251156,NIFTY METAL,2539.0,2577.05,2528.45,2551.7,0.00623091715282768,NIFTY PHARMA,7987.5,8043.55,7936.7,7960.35,0.00035180520406333704
2019-12-10,NIFTY AUTO,7888.7,7902.8,7778.5,7801.35,-0.007909570015590959,NIFTY BANK,31386.4,31412.8,31126.0,31160.35,-0.00500345170461469,NIFTY FMCG,30424.0,30431.75,30024.25,30059.0,-0.010457784688970203,NIFTY IT,15120.05,15123.35,14903.25,14946.5,-0.013995209102619734,NIFTY METAL,2549.0,2556.6,2510.75,2515.9,-0.014129211293160441,NIFTY PHARMA,7983.75,8016.95,7926.0,7940.5,-0.0024967231703281576
2019-12-11,NIFTY AUTO,7823.3,7846.65,7773.6,7838.4,0.00473793625963283,NIFTY BANK,31151.65,31337.85,30996.4,31256.75,0.0030888995691384586,NIFTY FMCG,30072.8,30250.15,29985.4,30102.45,0.0014444468195032002,NIFTY IT,14972.0,15147.35,14963.65,15130.3,0.01222219704424302,NIFTY METAL,2524.65,2533.6,2484.0,2509.55,-0.0025271382182626453,NIFTY PHARMA,7958.4,7980.9,7909.9,7967.85,0.003438449235329786
2019-12-12,NIFTY AUTO,7878.4,7967.25,7866.05,7941.7,0.013092626232947673,NIFTY BANK,31356.8,31711.45,31352.1,31665.45,0.012990828283922748,NIFTY FMCG,30155.6,30351.8,30135.15,30227.95,0.00416042927031936,NIFTY IT,15151.1,15184.15,14890.6,14972.65,-0.010474152286367663,NIFTY METAL,2525.4,2580.55,2518.5,2568.8,0.02333540959109518,NIFTY PHARMA,7991.15,8073.6,7973.85,8045.35,0.009679589976909505
2019-12-13,NIFTY AUTO,7989.55,8090.75,7986.65,8069.7,0.015988948734549834,NIFTY BANK,31775.55,32105.05,31770.5,32014.25,0.010954935035848927,NIFTY FMCG,30380.0,30489.25,30245.85,30426.25,0.006538729602422246,NIFTY IT,14987.9,15221.45,14965.15,15200.55,0.015106407934821112,NIFTY METAL,2620.3,2645.3,2607.55,2626.75,0.02230847679358032,NIFTY PHARMA,8050.6,8066.0,7947.8,8045.05,-3.728931537251332e-05
2019-12-16,NIFTY AUTO,8087.75,8109.05,7981.95,7990.8,-0.009825426947230771,NIFTY BANK,32159.0,32186.95,31897.75,31974.2,-0.001251788572149382,NIFTY FMCG,30459.8,30523.35,30008.25,30043.1,-0.012672705353352519,NIFTY IT,15263.75,15446.25,15223.1,15348.7,0.009699168484888616,NIFTY METAL,2640.55,2642.5,2586.65,2591.1,-0.013664844614535073,NIFTY PHARMA,8017.95,8091.3,7990.1,8025.85,-0.002389413055257672
2019-12-17,NIFTY AUTO,8028.1,8068.1,8013.85,8039.9,0.006125765380139463,NIFTY BANK,32082.4,32213.35,31987.35,32140.25,0.0051798111429199566,NIFTY FMCG,30115.65,30334.8,30084.35,30182.05,0.004614359500878226,NIFTY IT,15417.55,15670.35,15387.2,15637.15,0.018618713555209384,NIFTY METAL,2603.9,2677.25,2600.95,2665.75,0.02840294794393934,NIFTY PHARMA,8037.35,8068.2,7973.7,7999.6,-0.0032760419803789967
2019-12-18,NIFTY AUTO,8061.0,8111.95,8039.25,8082.35,0.005266026528368244,NIFTY BANK,32292.25,32293.65,32017.3,32244.25,0.003230594023459512,NIFTY FMCG,30186.85,30331.9,29964.8,30291.05,0.00360491253272849,NIFTY IT,15680.5,15835.8,15649.15,15710.65,0.004689332883822057,NIFTY METAL,2667.75,2704.6,2648.85,2687.65,0.008181761933576918,NIFTY PHARMA,8013.45,8100.4,7988.2,8091.1,0.011373151731223406
2019-12-19,NIFTY AUTO,8082.2,8183.55,8058.4,8165.5,0.010235289703713226,NIFTY BANK,32281.65,32328.35,32085.05,32241.45,-8.684095859260968e-05,NIFTY FMCG,30341.05,30515.8,30303.7,30386.1,0.003132977661189155,NIFTY IT,15741.2,15835.5,15654.7,15812.95,0.006490398248783199,NIFTY METAL,2678.85,2697.65,2667.75,2691.1,0.0012828261113166412,NIFTY PHARMA,8087.5,8128.0,8024.65,8073.05,-0.0022333382828645027
2019-12-20,NIFTY AUTO,8169.9,8219.6,8121.2,8133.55,-0.00392047891417308,NIFTY BANK,32266.85,32443.35,32199.45,32384.95,0.004440916895853631,NIFTY FMCG,30372.15,30443.95,30152.8,30356.35,-0.000979545684403067,NIFTY IT,15811.95,15890.95,15781.25,15844.55,0.001996368032542564,NIFTY METAL,2693.35,2724.65,2684.3,2707.5,0.006075667931963093,NIFTY PHARMA,8059.6,8090.15,8038.8,8049.45,-0.0029275877631690012
2019-12-23,NIFTY AUTO,8137.85,8212.45,8120.75,8180.5,0.005755790820506508,NIFTY BANK,32381.0,32502.8,32196.85,32339.45,-0.0014059615074096168,NIFTY FMCG,30392.15,30548.5,30173.75,30217.95,-0.004569602647675396,NIFTY IT,15811.4,15936.0,15809.05,15865.5,0.0013213478407101483,NIFTY METAL,2711.0,2738.0,2694.55,2706.35,-0.00042483630588089336,NIFTY PHARMA,8043.05,8096.0,8020.8,8051.5,0.00025464336092934726
2019-12-24,NIFTY AUTO,8206.1,8228.45,8142.6,8152.6,-0.0034163786588663624,NIFTY BANK,32337.8,32390.35,32246.05,32280.75,-0.001816769869040679,NIFTY FMCG,30241.95,30302.2,30132.65,30197.55,-0.0006753234112208775,NIFTY IT,15877.4,15880.15,15739.45,15778.2,-0.005517699983715986,NIFTY METAL,2716.5,2734.15,2709.6,2723.15,0.0061884348891731765,NIFTY PHARMA,8060.4,8083.25,8020.85,8073.8,0.0027658417785749053
2019-12-26,NIFTY AUTO,8166.35,8176.3,8120.45,8129.65,-0.002819022579609384,NIFTY BANK,32276.15,32314.6,31963.25,31997.7,-0.008807052115986655,NIFTY FMCG,30218.85,30264.1,30040.65,30063.55,-0.004447320771165882,NIFTY IT,15784.45,15806.85,15690.95,15706.45,-0.004557784457351352,NIFTY METAL,2725.1,2754.95,2721.1,2739.0,0.005803591804640217,NIFTY PHARMA,8079.65,8097.75,7985.75,7997.6,-0.009482754583654546
2019-12-27,NIFTY AUTO,8155.4,8226.25,8145.4,8205.9,0.00933553553800765,NIFTY BANK,32142.5,32444.85,32056.25,32412.35,0.012875497793283404,NIFTY FMCG,30147.4,30172.4,30063.6,30145.45,0.0027205251877153026,NIFTY IT,15740.4,15824.15,15657.5,15780.7,0.004716218370144872,NIFTY METAL,2750.8,2768.75,2724.65,2760.35,0.0077645930024099075,NIFTY PHARMA,8013.75,8075.55,8010.35,8068.05,0.008770320724684613
2019-12-30,NIFTY AUTO,8232.05,8337.9,8218.8,8325.4,0.014457675019758797,NIFTY BANK,32486.6,32613.1,32248.5,32354.9,-0.0017740452178343843,NIFTY FMCG,30206.4,30367.75,30163.5,30225.35,0.002646976573161282,NIFTY IT,15801.5,15868.95,15715.1,15775.0,-0.0003612659558808585,NIFTY METAL,2765.2,2801.6,2737.7,2796.5,0.013011151996154673,NIFTY PHARMA,8086.55,8125.05,8071.25,8083.1,0.001863644923852056
2019-12-31,NIFTY AUTO,8326.45,8327.6,8236.85,8248.3,-0.009303964253159817,NIFTY BANK,32345.95,32345.95,32108.75,32161.65,-0.005990728827235371,NIFTY FMCG,30254.75,30309.35,30098.1,30121.5,-0.0034417737633550822,NIFTY IT,15754.05,15775.25,15634.5,15652.4,-0.007802148566146375,NIFTY METAL,2788.1,2813.6,2783.8,2801.3,0.00171495986867516,NIFTY PHARMA,8082.2,8121.45,8028.55,8040.15,-0.005327722586112226
2020-01-01,NIFTY AUTO,8262.5,8276.8,8200.25,8210.1,-0.0046420148490013335,NIFTY BANK,32237.9,32348.0,32057.2,32102.9,-0.0018283802303647831,NIFTY FMCG,30202.75,30251.2,30119.1,30234.25,0.003736185240251598,NIFTY IT,15705.9,15746.25,15676.7,15722.15,0.004446286235815717,NIFTY METAL,2805.45,2818.0,2773.75,2796.05,-0.001875888246953771,NIFTY PHARMA,8060.3,8076.65,8018.95,8047.1,0.0008640383449483349
2020-01-02,NIFTY AUTO,8226.6,8275.05,8206.85,8267.45,0.006961014419957268,NIFTY BANK,32133.15,32465.45,32121.4,32443.85,0.010564534111961739,NIFTY FMCG,30271.3,30357.3,30220.05,30266.2,0.001056190589330215,NIFTY IT,15754.9,15762.1,15679.65,15709.65,-0.0007953728809026214,NIFTY METAL,2818.4,2873.1,2818.2,2869.9,0.02606947905768933,NIFTY PHARMA,8056.75,8102.4,8027.15,8053.95,0.0008508762364289328
2020-01-03,NIFTY AUTO,8261.5,8261.65,8136.8,8168.15,-0.012083673035661617,NIFTY BANK,32326.95,32329.8,31960.4,32069.25,-0.011613275757182955,NIFTY FMCG,30302.15,30306.05,30050.75,30109.25,-0.00519914480286907,NIFTY IT,15727.6,16004.45,15722.65,15936.6,0.014343177519842345,NIFTY METAL,2860.65,2867.75,2835.55,2848.35,-0.007537306701517905,NIFTY PHARMA,8053.0,8189.8,8026.3,8111.95,0.007175628807109017
2020-01-06,NIFTY AUTO,8132.65,8134.5,7967.2,7978.75,-0.02346068745428955,NIFTY BANK,31910.45,31914.45,31170.55,31237.15,-0.02628953547271531,NIFTY FMCG,30024.75,30049.3,29765.15,29799.3,-0.010347530212619872,NIFTY IT,15934.6,16067.65,15831.85,15879.8,-0.0035704894546454936,NIFTY METAL,2828.25,2829.0,2761.45,2765.75,-0.029428033324515258,NIFTY PHARMA,8076.85,8085.5,7943.15,7987.35,-0.015479242937148622
2020-01-07,NIFTY AUTO,8029.9,8097.7,7961.2,8002.5,0.002972235273751091,NIFTY BANK,31598.05,31851.45,31200.9,31399.4,0.005180692834879964,NIFTY FMCG,29903.05,30049.35,29841.15,29861.8,0.0020951683044119042,NIFTY IT,15893.35,15988.7,15799.8,15895.2,0.0009693155755017877,NIFTY METAL,2785.25,2815.25,2763.3,2785.9,0.0072591350260479545,NIFTY PHARMA,8014.1,8087.65,7973.95,8036.5,0.006134624842462394
2020-01-08,NIFTY AUTO,7921.65,8002.9,7900.8,7942.75,-0.0074944299602709335,NIFTY BANK,30995.5,31451.85,30899.55,31373.65,-0.0008204158136117962,NIFTY FMCG,29685.15,29932.8,29660.1,29893.2,0.0010509581755550803,NIFTY IT,15840.9,15974.85,15816.8,15953.45,0.0036579299248743606,NIFTY METAL,2751.2,2777.2,2736.4,2767.25,-0.006716933675334698,NIFTY PHARMA,7975.7,8041.6,7960.05,7996.15,-0.00503348918517023
2020-01-09,NIFTY AUTO,8035.45,8165.9,8022.35,8155.25,0.026402328740720026,NIFTY BANK,31748.25,32172.7,31667.15,32092.4,0.022650873341481047,NIFTY FMCG,30071.4,30170.65,30035.3,30123.6,0.007677887919321759,NIFTY IT,15970.65,16017.25,15857.25,15925.15,-0.0017754862154734225,NIFTY METAL,2814.95,2820.45,2787.25,2806.8,0.014190997112400313,NIFTY PHARMA,8057.8,8090.95,8015.15,8033.15,0.0046165541494315575
2020-01-10,NIFTY AUTO,8177.55,8246.7,8147.65,8225.5,0.008577193435007957,NIFTY BANK,32215.7,32347.2,31953.4,32097.4,0.00015578799155355856,NIFTY FMCG,30244.55,30393.2,30183.8,30370.45,0.008161178499883258,NIFTY IT,16040.65,16059.35,15930.65,15959.9,0.0021797057717296026,NIFTY METAL,2820.6,2864.55,2803.2,2840.75,0.012023057419984749,NIFTY PHARMA,8048.55,8171.2,8044.35,8058.5,0.0031507049893156874
2020-01-13,NIFTY AUTO,8244.25,8262.3,8192.05,8235.85,0.0012574911977276634,NIFTY BANK,32139.1,32322.65,32074.05,32177.65,0.002497082202172273,NIFTY FMCG,30455.75,30735.45,30443.5,30713.45,0.011230573198092305,NIFTY IT,16135.5,16275.2,16075.75,16225.9,0.016529404667654783,NIFTY METAL,2851.85,2877.35,2846.15,2874.1,0.011671479946733766,NIFTY PHARMA,8082.3,8141.3,8042.65,8078.45,0.002472587467149211
2020-01-14,NIFTY AUTO,8234.2,8297.7,8216.55,8289.3,0.0064689502237249286,NIFTY BANK,32196.45,32196.45,31989.2,32071.65,-0.00329964983819494,NIFTY FMCG,30798.55,31179.3,30690.7,31145.4,0.013965892376786285,NIFTY IT,16238.15,16385.95,16226.9,16362.35,0.008374232885185757,NIFTY METAL,2880.5,2917.1,2876.85,2900.65,0.00919526804559437,NIFTY PHARMA,8104.15,8136.4,8081.3,8117.0,0.0047606053312537295
2020-01-15,NIFTY AUTO,8287.6,8395.7,8246.4,8385.35,0.011520609109773618,NIFTY BANK,31994.75,32000.9,31670.35,31824.9,-0.007723460080071618,NIFTY FMCG,31133.4,31273.05,31006.3,31237.1,0.002939929180405293,NIFTY IT,16354.2,16366.75,16217.1,16346.85,-0.0009477456593376401,NIFTY METAL,2888.8,2927.95,2870.8,2921.45,0.007145218561612304,NIFTY PHARMA,8135.75,8178.85,8080.35,8166.2,0.006043056613674718
2020-01-16,NIFTY AUTO,8385.3,8414.35,8373.65,8395.9,0.0012573558453526693,NIFTY BANK,31810.55,31988.9,31692.4,31853.9,0.0009108212467840045,NIFTY FMCG,31255.9,31507.7,31210.95,31338.2,0.003231309733024644,NIFTY IT,16372.15,16423.85,16277.25,16381.65,0.0021265877210923196,NIFTY METAL,2920.1,2924.1,2872.5,2884.8,-0.012624494903006064,NIFTY PHARMA,8188.05,8223.85,8175.35,8203.1,0.004508447215546901
2020-01-17,NIFTY AUTO,8401.95,8463.25,8369.7,8427.6,0.0037685425169210864,NIFTY BANK,31571.65,31773.55,31445.5,31590.65,-0.008298632767504465,NIFTY FMCG,31372.25,31490.75,31305.65,31371.45,0.0010604429498780417,NIFTY IT,16396.5,16447.35,16310.75,16356.6,-0.0015303203371392453,NIFTY METAL,2882.9,2895.0,2860.6,2864.65,-0.007009394811713728,NIFTY PHARMA,8208.3,8371.6,8200.0,8345.3,0.01718637452982547
2020-01-20,NIFTY AUTO,8436.9,8459.45,8343.4,8352.7,-0.008927194082069965,NIFTY BANK,31923.95,31923.95,31050.95,31080.65,-0.016275751682324726,NIFTY FMCG,31369.65,31546.8,31368.1,31426.75,0.001761197432225858,NIFTY IT,16389.6,16465.05,16162.5,16207.15,-0.009178982722103298,NIFTY METAL,2872.7,2882.35,2832.25,2835.85,-0.010104462780453198,NIFTY PHARMA,8353.7,8375.2,8251.0,8269.35,-0.009142597531200825
2020-01-21,NIFTY AUTO,8321.25,8325.8,8229.3,8245.9,-0.012868732769517019,NIFTY BANK,30978.85,31171.25,30858.6,30947.55,-0.004291602989758297,NIFTY FMCG,31358.35,31362.85,31105.5,31145.95,-0.00897522034288586,NIFTY IT,16190.8,16221.5,16133.6,16175.2,-0.0019732978222716238,NIFTY METAL,2823.65,2845.75,2794.35,2799.95,-0.012740155995888599,NIFTY PHARMA,8249.15,8313.45,8214.55,8274.2,0.0005863312455847242
2020-01-22,NIFTY AUTO,8278.55,8294.05,8147.15,8169.15,-0.00935124282747594,NIFTY BANK,31061.6,31149.05,30614.0,30701.45,-0.007983951313763891,NIFTY FMCG,31270.7,31275.6,31024.4,31153.15,0.00023114298704346673,NIFTY IT,16245.95,16404.6,16211.8,16334.55,0.009803291393254141,NIFTY METAL,2804.8,2806.15,2749.5,2756.75,-0.015549110222209573,NIFTY PHARMA,8295.0,8372.3,8245.45,8256.65,-0.0021233035922003166
2020-01-23,NIFTY AUTO,8176.75,8251.85,8145.8,8241.75,0.00884783572123085,NIFTY BANK,30742.2,31087.25,30621.35,31004.05,0.009807956364952231,NIFTY FMCG,31147.0,31257.15,30995.3,31226.9,0.0023645391230571666,NIFTY IT,16380.6,16501.2,16367.75,16474.4,0.00852516444479316,NIFTY METAL,2759.05,2779.35,2750.95,2769.25,0.004524075758254366,NIFTY PHARMA,8245.95,8322.45,8208.55,8300.2,0.005260674637512032
2020-01-24,NIFTY AUTO,8246.45,8324.4,8234.95,8274.85,0.004008094197608991,NIFTY BANK,31040.1,31375.45,30879.05,31241.75,0.007637500215175335,NIFTY FMCG,31223.05,31526.95,31173.8,31474.9,0.007910499961282966,NIFTY IT,16410.5,16498.75,16356.95,16472.75,-0.00010016040849546276,NIFTY METAL,2772.4,2808.0,2756.9,2796.2,0.009684827156681848,NIFTY PHARMA,8291.75,8349.25,8273.95,8294.05,-0.0007412206374585449
2020-01-27,NIFTY AUTO,8243.35,8347.9,8189.0,8258.15,-0.002020202707275991,NIFTY BANK,31110.55,31227.05,30808.55,30837.4,-0.013027102283085215,NIFTY FMCG,31373.25,31450.35,31110.55,31149.7,-0.010385788432195741,NIFTY IT,16456.2,16483.9,16385.65,16393.55,-0.004819535713131264,NIFTY METAL,2766.7,2767.65,2698.5,2709.75,-0.03140497285786489,NIFTY PHARMA,8270.05,8471.8,8240.1,8416.35,0.01463785232276878
2020-01-28,NIFTY AUTO,8290.1,8340.45,8125.9,8156.05,-0.012440608353815647,NIFTY BANK,30922.0,31048.45,30656.35,30761.4,-0.002467581789366316,NIFTY FMCG,31210.55,31234.1,31007.2,31027.05,-0.003945209715334329,NIFTY IT,16442.85,16448.05,16320.6,16429.75,0.0022057510778684918,NIFTY METAL,2705.75,2706.95,2625.2,2642.25,-0.025225552806402637,NIFTY PHARMA,8427.8,8513.15,8395.65,8420.25,0.00046327644177005656
2020-01-29,NIFTY AUTO,8200.7,8264.6,8179.25,8220.4,0.00785888653510456,NIFTY BANK,30915.1,31082.85,30835.8,30877.0,0.00375091292229141,NIFTY FMCG,31150.45,31506.55,31132.2,31426.25,0.012784126279500149,NIFTY IT,16513.2,16577.95,16452.0,16479.3,0.0030113319858078667,NIFTY METAL,2673.1,2700.4,2662.35,2665.85,0.008892129200298828,NIFTY PHARMA,8446.2,8492.45,8361.25,8412.8,-0.000885163471436608
2020-01-30,NIFTY AUTO,8239.65,8267.55,8148.2,8181.45,-0.004749473165263962,NIFTY BANK,30889.25,30909.5,30521.3,30647.4,-0.0074637401053103,NIFTY FMCG,31419.2,31438.35,30849.85,30936.45,-0.01570843057361645,NIFTY IT,16509.0,16514.1,16287.75,16327.9,-0.009229746811061467,NIFTY METAL,2667.4,2669.55,2621.05,2628.9,-0.013957448359840854,NIFTY PHARMA,8426.25,8438.2,8207.6,8237.05,-0.021112085441557977
